plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
26 3 0 FI 507.020 2.370 0 6 507.000 -94.400 590.800 -46.000 590.800 50.700 507.000 99.200 423.200 50.700 423.200 -46.000 507.000 -94.400 1 0.000 0.000 1.389 2.000 1.407 2.000 0 0 False 6 7.200 0 0.268 1 2603000 2603001 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 3 1 FI 423.200 147.550 1 6 423.200 50.700 507.000 99.200 507.000 195.900 423.200 244.400 339.400 195.900 339.400 99.200 423.200 50.700 1 0.000 0.000 1.634 2.000 1.686 2.000 3 0 False 6 7.200 0 19.221 1 2603010 2603011 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 3 2 FI 339.380 292.730 1 6 339.400 195.900 423.200 244.400 423.200 341.200 339.400 389.500 255.600 341.200 255.600 244.400 339.400 195.900 1 0.000 0.000 1.634 2.000 1.684 2.000 2 0 False 6 7.200 0 40.779 1 2603020 2603021 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 3 3 FI 251.458 440.277 1 6 335.253 391.875 335.237 488.648 251.493 536.998 167.590 488.675 167.693 391.852 251.437 343.502 335.253 391.875 2 0.000 0.000 1.389 2.000 1.407 2.000 100 0 False 6 7.200 0 60.268 1 2603030 2603031 0 1 1 PP0(CE-)L26/C02_FO_1_1 None A None PP1(CE-)11_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 3 4 FI 167.638 585.457 2 6 251.493 536.998 251.440 633.907 167.696 682.257 83.743 633.848 83.846 537.025 167.590 488.675 251.493 536.998 2 0.000 0.000 1.119 2.000 1.120 2.000 101 0 False 6 7.200 0 74.022 1 2603040 2603041 0 1 1 PP0(CE-)L26/C02_FO_1_1 None A None PP1(CE-)11_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 3 5 FI 83.818 730.638 2 6 167.696 682.257 167.593 779.080 83.762 827.480 0.033 779.057 -0.088 682.248 83.743 633.848 167.696 682.257 2 0.000 0.000 0.968 1.000 0.963 1.000 101 0 True 6 7.200 0 83.456 1 2603050 2603051 0 1 1 PP0(CE-)L26/C02_FO_1_1 None A None PP1(CE-)11_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 3 6 FM 0.007 875.813 5 6 83.762 827.480 83.833 924.203 0.002 972.603 -83.814 924.230 -83.798 827.457 0.033 779.057 83.762 827.480 2 0.000 0.000 0.556 1.000 0.504 1.000 106 1 False 3 3.600 0 90.000 0 2603060 2603060 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 3 7 FO -83.821 1020.998 5 6 0.002 972.603 -0.014 1069.376 -83.845 1117.776 -167.661 1069.403 -167.645 972.630 -83.814 924.230 0.002 972.603 2 0.000 0.000 0.401 1.000 0.350 1.000 106 1 False 3 3.600 0 94.693 0 2603070 2603070 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 3 8 FO -167.640 1166.178 5 6 -83.845 1117.776 -83.861 1214.549 -167.692 1262.949 -251.421 1214.526 -251.492 1117.803 -167.661 1069.403 -83.845 1117.776 2 0.000 0.000 0.318 1.000 0.289 1.000 106 0 True 3 3.600 0 98.180 0 2603080 2603080 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 3 9 FO -251.465 1311.350 5 6 -167.692 1262.949 -167.571 1359.759 -251.489 1408.209 -335.268 1359.699 -335.339 1262.976 -251.421 1214.526 -167.692 1262.949 2 0.000 0.000 0.273 1.000 0.258 1.000 106 0 False 3 3.600 0 100.855 0 2603090 2603090 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 3 10 FOe -335.279 1456.539 5 6 -251.489 1408.209 -251.418 1504.932 -335.249 1553.332 -419.065 1504.959 -419.099 1408.099 -335.268 1359.699 -251.489 1408.209 2 0.000 0.000 0.280 1.000 0.280 1.000 106 0 False 3 3.600 0 102.963 0 2603100 2603100 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 4 0 FI 674.660 2.370 0 6 674.700 -94.400 758.500 -46.000 758.500 50.700 674.700 99.200 590.800 50.700 590.800 -46.000 674.700 -94.400 1 0.000 0.000 1.032 2.000 1.021 2.000 0 0 True 6 7.200 0 0.201 1 2604000 2604001 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 4 1 FI 590.840 147.550 1 6 590.800 50.700 674.700 99.200 674.700 195.900 590.800 244.400 507.000 195.900 507.000 99.200 590.800 50.700 1 0.000 0.000 1.119 2.000 1.120 2.000 1 0 False 6 7.200 0 14.022 1 2604010 2604011 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 4 2 FI 507.020 292.730 1 6 507.000 195.900 590.800 244.400 590.800 341.200 507.000 389.500 423.200 341.200 423.200 244.400 507.000 195.900 1 0.000 0.000 1.164 2.000 1.175 2.000 3 0 False 6 7.200 0 30.000 1 2604020 2604021 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 4 3 FI 423.200 437.900 1 6 423.200 341.200 507.000 389.500 507.000 486.300 423.200 534.700 339.400 486.300 339.400 389.500 423.200 341.200 1 0.000 0.000 1.116 2.000 1.118 2.000 2 0 False 6 7.200 0 45.978 1 2604030 2604031 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 4 4 FI 335.278 585.458 1 6 419.103 537.107 419.087 633.880 335.343 682.230 251.440 633.907 251.493 536.998 335.237 488.648 419.103 537.107 2 0.000 0.000 1.032 2.000 1.021 2.000 100 0 True 6 7.200 0 60.201 1 2604040 2604041 0 1 1 PP0(CE-)L26/C02_FO_1_1 None A None PP1(CE-)11_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 4 5 FI 251.458 730.638 2 6 335.343 682.230 335.240 779.053 251.496 827.403 167.593 779.080 167.696 682.257 251.440 633.907 335.343 682.230 2 0.000 0.000 0.922 1.000 0.922 1.000 101 0 False 6 7.200 0 71.008 1 2604050 2604051 0 1 1 PP0(CE-)L26/C02_FO_1_1 None A None PP1(CE-)11_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 4 6 FM 167.638 875.818 1 6 251.496 827.403 251.393 924.226 167.562 972.626 83.833 924.203 83.762 827.480 167.593 779.080 251.496 827.403 2 0.000 0.000 0.546 1.000 0.491 1.000 107 0 False 3 3.600 0 79.164 0 2604060 2604060 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 4 7 FO 83.827 1020.993 1 6 167.562 972.626 167.633 1069.349 83.802 1117.749 -0.014 1069.376 0.002 972.603 83.833 924.203 167.562 972.626 2 0.000 0.000 0.401 1.000 0.350 1.000 110 0 False 3 3.600 0 85.306 0 2604070 2604070 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 4 8 FO -0.006 1166.170 5 6 83.802 1117.749 83.836 1214.609 0.005 1263.009 -83.861 1214.549 -83.845 1117.776 -0.014 1069.376 83.802 1117.749 2 0.000 0.000 0.321 1.000 0.291 1.000 111 1 False 3 3.600 0 90.000 0 2604080 2604080 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 4 9 FO -83.820 1311.359 5 6 0.005 1263.009 -0.011 1359.782 -83.842 1408.182 -167.571 1359.759 -167.692 1262.949 -83.861 1214.549 0.005 1263.009 2 0.000 0.000 0.279 1.000 0.262 1.000 111 0 True 3 3.600 0 93.657 0 2604090 2604090 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 4 10 FOe -167.640 1456.539 5 6 -83.842 1408.182 -83.771 1504.904 -167.689 1553.354 -251.418 1504.932 -251.489 1408.209 -167.571 1359.759 -83.842 1408.182 2 0.000 0.000 0.284 1.000 0.284 1.000 111 0 False 3 3.600 0 96.566 0 2604100 2604100 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 0 FM 842.300 2.370 0 6 842.300 -94.400 926.100 -46.000 926.100 50.700 842.300 99.200 758.500 50.700 758.500 -46.000 842.300 -94.400 1 0.000 0.000 0.574 1.000 0.526 1.000 9 0 False 3 3.600 0 0.161 0 2605000 2605000 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 1 FI 758.480 147.550 1 6 758.500 50.700 842.300 99.200 842.300 195.900 758.500 244.400 674.700 195.900 674.700 99.200 758.500 50.700 1 0.000 0.000 0.922 1.000 0.922 1.000 1 0 False 6 7.200 0 11.008 1 2605010 2605011 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 5 2 FI 674.660 292.730 1 6 674.700 195.900 758.500 244.400 758.500 341.200 674.700 389.500 590.800 341.200 590.800 244.400 674.700 195.900 1 0.000 0.000 0.968 1.000 0.963 1.000 1 0 True 6 7.200 0 23.456 1 2605020 2605021 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 5 3 FI 590.840 437.900 1 6 590.800 341.200 674.700 389.500 674.700 486.300 590.800 534.700 507.000 486.300 507.000 389.500 590.800 341.200 1 0.000 0.000 0.971 1.000 0.966 1.000 3 0 True 6 7.200 0 36.544 1 2605030 2605031 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 5 4 FI 507.020 583.090 1 6 507.000 486.300 590.800 534.700 590.800 631.500 507.000 679.900 423.200 631.500 423.200 534.700 507.000 486.300 1 0.000 0.000 0.923 1.000 0.923 1.000 2 0 True 6 7.200 0 48.992 1 2605040 2605041 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 5 5 FM 419.098 730.638 1 6 502.903 682.253 502.887 779.026 419.143 827.376 335.240 779.053 335.343 682.230 419.087 633.880 502.903 682.253 2 0.000 0.000 0.574 1.000 0.526 1.000 109 0 False 3 3.600 0 60.161 0 2605050 2605050 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 6 FM 335.278 875.818 1 6 419.143 827.376 419.040 924.199 335.296 972.549 251.393 924.226 251.496 827.403 335.240 779.053 419.143 827.376 2 0.000 0.000 0.520 1.000 0.461 1.000 108 0 False 3 3.600 0 69.052 0 2605060 2605060 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 7 FO 251.453 1020.990 1 6 335.296 972.549 335.243 1069.459 251.412 1117.859 167.633 1069.349 167.562 972.626 251.393 924.226 335.296 972.549 2 0.000 0.000 0.379 1.000 0.333 1.000 107 0 True 3 3.600 0 76.164 0 2605070 2605070 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 8 FO 167.647 1166.174 1 6 251.412 1117.859 251.483 1214.582 167.652 1262.982 83.836 1214.609 83.802 1117.749 167.633 1069.349 251.412 1117.859 2 0.000 0.000 0.316 1.000 0.288 1.000 110 0 True 3 3.600 0 81.819 0 2605080 2605080 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 9 FO 83.819 1311.359 1 6 167.652 1262.982 167.636 1359.754 83.805 1408.154 -0.011 1359.782 0.005 1263.009 83.836 1214.609 167.652 1262.982 2 0.000 0.000 0.278 1.000 0.262 1.000 111 1 False 3 3.600 0 86.343 0 2605090 2605090 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 5 10 FOe -0.000 1456.539 1 6 83.805 1408.154 83.789 1504.927 -0.042 1553.327 -83.771 1504.904 -83.842 1408.182 -0.011 1359.782 83.805 1408.154 2 0.000 0.000 0.285 1.000 0.285 1.000 111 0 False 3 3.600 0 90.000 0 2605100 2605100 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 0 FO 1009.930 2.370 0 6 1009.900 -94.400 1093.800 -46.000 1093.800 50.700 1009.900 99.200 926.100 50.700 926.100 -46.000 1009.900 -94.400 1 0.000 0.000 0.412 1.000 0.359 1.000 9 0 True 3 3.600 0 0.134 0 2606000 2606000 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 1 FM 926.120 147.550 0 6 926.100 50.700 1009.900 99.200 1009.900 195.900 926.100 244.400 842.300 195.900 842.300 99.200 926.100 50.700 1 0.000 0.000 0.520 1.000 0.461 1.000 8 0 False 3 3.600 0 9.052 0 2606010 2606010 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 2 FM 842.300 292.730 0 6 842.300 195.900 926.100 244.400 926.100 341.200 842.300 389.500 758.500 341.200 758.500 244.400 842.300 195.900 1 0.000 0.000 0.546 1.000 0.491 1.000 7 0 False 3 3.600 0 19.164 0 2606020 2606020 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 3 FM 758.480 437.900 4 6 758.500 341.200 842.300 389.500 842.300 486.300 758.500 534.700 674.700 486.300 674.700 389.500 758.500 341.200 1 0.000 0.000 0.556 1.000 0.504 1.000 6 1 False 3 3.600 0 30.000 0 2606030 2606030 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 4 FM 674.660 583.090 4 6 674.700 486.300 758.500 534.700 758.500 631.500 674.700 679.900 590.800 631.500 590.800 534.700 674.700 486.300 1 0.000 0.000 0.545 1.000 0.490 1.000 5 1 False 3 3.600 0 40.836 0 2606040 2606040 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 6 5 FM 590.840 728.270 4 6 590.800 631.500 674.700 679.900 674.700 776.700 590.800 825.000 507.000 776.700 507.000 679.900 590.800 631.500 1 0.000 0.000 0.516 1.000 0.457 1.000 4 1 False 3 3.600 0 50.948 0 2606050 2606050 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 6 6 FO 502.913 875.810 1 6 586.703 827.399 586.737 924.259 502.993 972.609 419.040 924.199 419.143 827.376 502.887 779.026 586.703 827.399 2 0.000 0.000 0.412 1.000 0.359 1.000 109 0 True 3 3.600 0 60.134 0 2606060 2606060 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 7 FO 419.098 1020.999 1 6 502.993 972.609 502.890 1069.432 419.146 1117.782 335.243 1069.459 335.296 972.549 419.040 924.199 502.993 972.609 2 0.000 0.000 0.350 1.000 0.312 1.000 108 0 True 3 3.600 0 67.683 0 2606070 2606070 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 8 FO 335.278 1166.179 1 6 419.146 1117.782 419.043 1214.604 335.212 1263.004 251.483 1214.582 251.412 1117.859 335.243 1069.459 419.146 1117.782 2 0.000 0.000 0.307 1.000 0.281 1.000 107 1 False 3 3.600 0 73.960 0 2606080 2606080 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 9 FO 251.467 1311.354 1 6 335.212 1263.004 335.283 1359.727 251.452 1408.127 167.636 1359.754 167.652 1262.982 251.483 1214.582 335.212 1263.004 2 0.000 0.000 0.273 1.000 0.259 1.000 110 1 False 3 3.600 0 79.145 0 2606090 2606090 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 6 10 FOe 167.639 1456.540 1 6 251.452 1408.127 251.436 1504.900 167.605 1553.300 83.789 1504.927 83.805 1408.154 167.636 1359.754 251.452 1408.127 2 0.000 0.000 0.285 1.000 0.285 1.000 111 1 False 3 3.600 0 83.434 0 2606100 2606100 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 0 FO 1177.580 2.370 0 6 1177.600 -94.400 1261.400 -46.000 1261.400 50.700 1177.600 99.200 1093.800 50.700 1093.800 -46.000 1177.600 -94.400 1 0.000 0.000 0.318 1.000 0.289 1.000 9 1 False 3 3.600 0 0.115 0 2607000 2607000 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 1 FO 1093.760 147.550 0 6 1093.800 50.700 1177.600 99.200 1177.600 195.900 1093.800 244.400 1009.900 195.900 1009.900 99.200 1093.800 50.700 1 0.000 0.000 0.350 1.000 0.312 1.000 8 0 True 3 3.600 0 7.683 0 2607010 2607010 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 2 FO 1009.930 292.730 0 6 1009.900 195.900 1093.800 244.400 1093.800 341.200 1009.900 389.500 926.100 341.200 926.100 244.400 1009.900 195.900 1 0.000 0.000 0.379 1.000 0.333 1.000 7 0 True 3 3.600 0 16.164 0 2607020 2607020 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 3 FO 926.120 437.900 0 6 926.100 341.200 1009.900 389.500 1009.900 486.300 926.100 534.700 842.300 486.300 842.300 389.500 926.100 341.200 1 0.000 0.000 0.401 1.000 0.350 1.000 10 0 False 3 3.600 0 25.306 0 2607030 2607030 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 4 FO 842.300 583.090 4 6 842.300 486.300 926.100 534.700 926.100 631.500 842.300 679.900 758.500 631.500 758.500 534.700 842.300 486.300 1 0.000 0.000 0.401 1.000 0.350 1.000 6 1 False 3 3.600 0 34.693 0 2607040 2607040 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 5 FO 758.480 728.270 4 6 758.500 631.500 842.300 679.900 842.300 776.700 758.500 825.000 674.700 776.700 674.700 679.900 758.500 631.500 1 0.000 0.000 0.380 1.000 0.334 1.000 5 1 False 3 3.600 0 43.836 0 2607050 2607050 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 7 6 FO 674.660 873.450 4 6 674.700 776.700 758.500 825.000 758.500 921.900 674.700 970.200 590.800 921.900 590.800 825.000 674.700 776.700 1 0.000 0.000 0.351 1.000 0.312 1.000 4 1 False 3 3.600 0 52.317 0 2607060 2607060 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 7 7 FO 586.738 1020.999 1 6 670.553 972.632 670.537 1069.404 586.793 1117.754 502.890 1069.432 502.993 972.609 586.737 924.259 670.553 972.632 2 0.000 0.000 0.318 1.000 0.289 1.000 109 1 False 3 3.600 0 60.115 0 2607070 2607070 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 8 FO 502.918 1166.179 1 6 586.793 1117.754 586.690 1214.577 502.946 1262.927 419.043 1214.604 419.146 1117.782 502.890 1069.432 586.793 1117.754 2 0.000 0.000 0.290 1.000 0.270 1.000 108 1 False 3 3.600 0 66.672 0 2607080 2607080 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 9 FO 419.098 1311.360 1 6 502.946 1262.927 502.843 1359.750 419.012 1408.150 335.283 1359.727 335.212 1263.004 419.043 1214.604 502.946 1262.927 2 0.000 0.000 0.267 1.000 0.254 1.000 107 1 False 3 3.600 0 72.277 0 2607090 2607090 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 7 10 FOe 335.287 1456.535 1 6 419.012 1408.150 419.133 1504.960 335.302 1553.360 251.436 1504.900 251.452 1408.127 335.283 1359.727 419.012 1408.150 2 0.000 0.000 0.253 1.000 0.245 1.000 110 1 False 3 3.600 0 77.037 0 2607100 2607100 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 0 FO 1345.220 2.370 0 6 1345.200 -94.400 1429.000 -46.000 1429.000 50.700 1345.200 99.200 1261.400 50.700 1261.400 -46.000 1345.200 -94.400 1 0.000 0.000 0.270 1.000 0.257 1.000 9 1 False 3 3.600 0 0.101 0 2608000 2608000 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 1 FO 1261.400 147.550 0 6 1261.400 50.700 1345.200 99.200 1345.200 195.900 1261.400 244.400 1177.600 195.900 1177.600 99.200 1261.400 50.700 1 0.000 0.000 0.290 1.000 0.270 1.000 8 1 False 3 3.600 0 6.672 0 2608010 2608010 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 2 FO 1177.580 292.730 0 6 1177.600 195.900 1261.400 244.400 1261.400 341.200 1177.600 389.500 1093.800 341.200 1093.800 244.400 1177.600 195.900 1 0.000 0.000 0.307 1.000 0.281 1.000 7 1 False 3 3.600 0 13.960 0 2608020 2608020 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 3 FO 1093.760 437.900 0 6 1093.800 341.200 1177.600 389.500 1177.600 486.300 1093.800 534.700 1009.900 486.300 1009.900 389.500 1093.800 341.200 1 0.000 0.000 0.316 1.000 0.288 1.000 10 0 True 3 3.600 0 21.819 0 2608030 2608030 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 4 FO 1009.930 583.090 4 6 1009.900 486.300 1093.800 534.700 1093.800 631.500 1009.900 679.900 926.100 631.500 926.100 534.700 1009.900 486.300 1 0.000 0.000 0.321 1.000 0.291 1.000 11 1 False 3 3.600 0 30.000 0 2608040 2608040 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 5 FO 926.120 728.270 4 6 926.100 631.500 1009.900 679.900 1009.900 776.700 926.100 825.000 842.300 776.700 842.300 679.900 926.100 631.500 1 0.000 0.000 0.318 1.000 0.289 1.000 6 0 True 3 3.600 0 38.180 0 2608050 2608050 0 1 1 PP0(CE-)L26/C01_FO_1_2 None A None PP1(CE-)5_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 6 FO 842.300 873.450 4 6 842.300 776.700 926.100 825.000 926.100 921.900 842.300 970.200 758.500 921.900 758.500 825.000 842.300 776.700 1 0.000 0.000 0.307 1.000 0.282 1.000 5 0 True 3 3.600 0 46.040 0 2608060 2608060 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 8 7 FO 758.480 1018.630 4 6 758.500 921.900 842.300 970.200 842.300 1067.000 758.500 1115.400 674.700 1067.000 674.700 970.200 758.500 921.900 1 0.000 0.000 0.291 1.000 0.270 1.000 4 0 True 3 3.600 0 53.328 0 2608070 2608070 0 1 1 PP0(CE-)L26/C01_FO_1_1 None A None PP1(CE-)5_FO_1_1 None Ap None PPFO(CE-)X5_2 DAQ_1_2
26 8 8 FO 670.558 1166.180 1 6 754.353 1117.777 754.337 1214.550 670.593 1262.900 586.690 1214.577 586.793 1117.754 670.537 1069.404 754.353 1117.777 2 0.000 0.000 0.270 1.000 0.257 1.000 109 1 False 3 3.600 0 60.101 0 2608080 2608080 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
26 8 9 FO 586.738 1311.360 1 6 670.593 1262.900 670.540 1359.810 586.796 1408.160 502.843 1359.750 502.946 1262.927 586.690 1214.577 670.593 1262.900 2 0.000 0.000 0.260 1.000 0.249 1.000 108 1 False 3 3.600 0 65.895 0 2608090 2608090 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_7 DAQ_1_5
